Date,Rating,Text
4 September 2017,Rated 1 stars out of five stars,No description of what I'm downloading every 2 minutes. Also started to log me out every other day. Crashing my phone every time.Have to remove battery to turn MY phone back on.
2 September 2017,Rated 1 stars out of five stars,I don't like it at all. It keeps popping up for no reason.I didn't ask for Facebook teen and it still keeps popping up it is now trying to load up and as soon as I can I will Uninstaller it. T
3 September 2017,Rated 5 stars out of five stars,Nw I tired daily update by u it's totally disgusting... Wats it why u people do like this........Slow fb
3 September 2017,Rated 5 stars out of five stars,My name is David my Facebook account I can't get into it somehow the password of amusing not work I am friends like Jamba and Louisiana Marie early Melody I've had the same account for a while
1 September 2017,Rated 5 stars out of five stars,"Best Social Media Platform! Facebook makes it easy to connect and keep in touch with the many friends I have made, and to see what is going on. I have tried many other social media sites and this one still is the best for me. Thank you! :)"
2 September 2017,Rated 5 stars out of five stars,Sometimes my graphic content screen works... sometimes it does not... I was banned for 2 days because of the inconsistency... Thanks alot facebook development... Consistency and the ability to put a graphic content agreement would help alot!!!
3 September 2017,Rated 1 stars out of five stars,"Idiotic updates that are way more than ""improvements for reliability and speed"" that instead break stuff, like links opening externally, which no longer works, and the FB browser sucks even more than the app. Back to the mobile web version, I guess"
2 September 2017,Rated 3 stars out of five stars,We just want a dislike button and a middle finger up emojis...just saying if we can have naked pics of women and men doing oral and videos of ppl having sex with horses and dead chickens why can't we just have those 2 simple things!!!
3 September 2017,Rated 4 stars out of five stars,"On login page of this application place holder ""email id or phone number"" overflow from the input field. Please check. Everything else cool. My handset is Moto G Turbo edition. Thank you."
3 September 2017,Rated 2 stars out of five stars,"Okay so my followers on Facebook have been decreasing everyday for 2 weeks from now. I've had about 2,996 followers , now I have 2,940. Can you please contact me back because I need to know what's been happening . Thanks"
4 September 2017,Rated 2 stars out of five stars,I am getting notifications of new posts but when I click on them the post isn't shown. Closing out the app and going back to the topic doesn't fix the problem. Once it doesn't display you can never access posts that are added later.
1 September 2017,Rated 1 stars out of five stars,"awful app , even when you know full well you've seen all your facebook notifications , favebook still says you've got notifications , GET YOUR BROKEN APP FIXED , FACEBOOK !"
2 September 2017,Rated 1 stars out of five stars,"Violating privacy and permissions settings, gave you no permissions to access phone details, i.e phone number and gallery yet they keep appearing in the app and asking to confirm, sort this out .. And the new photo albums lay out is terrible want small compact easy quick to view not large and time consuming to scroll ."
3 September 2017,Rated 1 stars out of five stars,This never works lately even though I have updated it endless times and uninstalled and reinstalled several times. Please sort this as I would expect better from Facebook
3 September 2017,Rated 3 stars out of five stars,After every update its become worst.... there is no improvement of reliability and speed ...... often asking update.... so irritating...
2 September 2017,Rated 2 stars out of five stars,Ever since I got my new accutel idol 4 I haven't been able to open up my Facebook account because it's not sending or my phone is not receiving the SMS code generator code for my Facebook account.
3 September 2017,Rated 1 stars out of five stars,Facebook keeps forgetting where I was after watching a video in full-screen. It also keeps showing pages and websites I have chosen to hide. One of the worst apps there is.
1 September 2017,Rated 1 stars out of five stars,Because i give 1 start...i like the older version because it not use messager ..it MUCH BETTER THAT THE CURRENT VERSION. THE OLDER VERSION IS THE BEST
4 September 2017,Rated 2 stars out of five stars,"Keeps refreshing to the latest/top post. Very unstable. Given it some chance by updating new version for some time, but problem still exists"
1 September 2017,Rated 1 stars out of five stars,Privacy settings - Anyone can see the photos/events liked by you from a page you had like earlier. One s personal preference should not appear in others feed
4 September 2017,Rated 1 stars out of five stars,"I can't even login to my new account that I made for myself because they were saying something about that I needed to have a photo of my face. Clearly I had a photo of my face on my new profile picture but it wasn't good enough for them so they shut down my new account and told me that I need to have another picture of my face and they will get in touch with me. I sent a new picture of my face, and then they said they will get in touch with me soon after they review it but I couldn't access my account to even tell my girlfriend this and I hope that she doesn't dump me over this. And so far, no Facebook administrators ever came into contact with me and I don't even know if they even reviewed my photos or not! Facebook administration, if any of your members read this, please fix this. I don't know why I can't access my new account despite the fact that I HAVE uploaded two profile pictures that you can see my face as clear as day in both of them. I don't understand why this is happening to me and I just want to talk to my girlfriend"
4 September 2017,Rated 1 stars out of five stars,Always has internet problems even when I have perfectly fine connection. Notifications never show up right they are always delayed.
2 September 2017,Rated 2 stars out of five stars,Can you remove those advertisements during playing videos on facebook? Its so annoying and irritating..please take action ASAP
3 September 2017,Rated 1 stars out of five stars,I can't react to comments anymore... All I can do is 'like' them. Kinda irritated.
4 September 2017,Rated 2 stars out of five stars,"My app has been crashing every since the latest update. It's not automatic, it's usually after 15 mins or so."
3 September 2017,Rated 1 stars out of five stars,The app is so slow and taking too much time to open a pic or a vedio and it freez while loading any page or group
2 September 2017,Rated 2 stars out of five stars,Facebook is taking the piss. On Google Play the app size is supposedly 32MB. When downloaded it's 72MB. The last version was supposedly 50MB. Something sketchy is going on.
3 September 2017,Rated 3 stars out of five stars,"It's okay, I've been locked out of my account because Facebook won't send me my confirmation code in a text"
3 September 2017,Rated 3 stars out of five stars,It's okay at least I get to stay in touch with old friends and as well make new ones but this every minute update is getting pretty annoying I must say.
4 September 2017,Rated 1 stars out of five stars,"It is always crashing, more than a dozen times every day. I am ready to just remove the app altogether."
4 September 2017,Rated 1 stars out of five stars,I updated so I can get a gif comments bar but I didn't.. The outlook is boring than the previous one.. Wish I could reverse the update
3 September 2017,Rated 1 stars out of five stars,Rubbish and thats polite hate the thing were the video moves to the new feed even when u finish watching it when i want to come of the video i dont want to keep watching it 😠
4 September 2017,Rated 5 stars out of five stars,"Can't get onto Facebook unless someone tags me in something and I open it that way, even then it sometimes doesn't work. Can't open it regularly"
3 September 2017,Rated 2 stars out of five stars,"Since the latest update, each time I edited my post it cannot apply the edited version; the progress so slow even the connection is as fast as cheetah. Sucks."
1 September 2017,Rated 1 stars out of five stars,"My news feed will not load at all. Does not work on phone, tablet, or computer, for over a month now! Updates do not fix it. Useless."
3 September 2017,Rated 2 stars out of five stars,Cant disable pop out video with continuous play... Very annoying
3 September 2017,Rated 2 stars out of five stars,"It won't load notifications which I know i have because i looked on the website, this is starting to piss me off &gt;:("
2 September 2017,Rated 2 stars out of five stars,"Notification settings error! Notification settings like Vibrate,notification tone etc can't be controlled . Both Notification Settings' of App settings and account settings shows same things."
3 September 2017,Rated 1 stars out of five stars,Why is the news feed time line not sequential yesterday's posts come up before one made a few mins ago absolutely stupid
1 September 2017,Rated 2 stars out of five stars,Way to many useless updates and the storage capacity is way to high i am not able to download any other apps bc of such which is ridiculous!!
2 September 2017,Rated 1 stars out of five stars,every update makes fb worse ... even the simple birthday tab dissapeared now from the events... and there are a lot of other bugs.....
3 September 2017,Rated 4 stars out of five stars,Every now and then it crashes but with every update it seems to get better and better. Keep up the good work.
2 September 2017,Rated 1 stars out of five stars,"Comments don't show crashes all the time freezes when opening pics, very slow, scrolling down then suddenly goes back to top"
4 September 2017,Rated 2 stars out of five stars,To many permissions. I don't like it when I'm trying to post and pop up names and other things come up to complete what I'm trying to post. Like the older version
2 September 2017,Rated 1 stars out of five stars,"I am deleting this app sucks! Why it keeps saying i have notifications when i dont? Very annoying, sort it out please many updates but gets worse!"
3 September 2017,Rated 4 stars out of five stars,Ever since the latest update..the app goes into a frenzy and stops working...it will completely kick me out...and freeze my phone. Facebook was great until that update...Idk what's going on...
3 September 2017,Rated 2 stars out of five stars,"Facebook lite is slow, n this.. cant stop making new update. My phone is suffering. Please.. only make updates that are amazingly important. Please."
2 September 2017,Rated 1 stars out of five stars,The Most Recent feed is still broken and does not come anywhere close to showing the most recent activity. Please fix!
3 September 2017,Rated 1 stars out of five stars,Facebook was alright but the last update has messed it all up.. No other reacts are showing up and when I type it takes ages catching up.. Boooo.
2 September 2017,Rated 5 stars out of five stars,happy topic greate contact it wall world for the great global worldwide thank you face book I won.'t to happy every one'swithcare -
2 September 2017,Rated 1 stars out of five stars,i dont think we should have to down load fb app for messages and other things to work that used to. i prefer web facebook. i feel like when i have to give apps permisions that their able to spy on me when ever they want. that doesnt make me like apps.
4 September 2017,Rated 1 stars out of five stars,Absolutely loathe getting event notifications for things I never signed up for. I don't care who else is interested. Goodbye Facebook.
4 September 2017,Rated 1 stars out of five stars,No description of what I'm downloading every 2 minutes. Also started to log me out every other day. Crashing my phone every time.Have to remove battery to turn MY phone back on.
4 September 2017,Rated 1 stars out of five stars,So now I have to force stop the app everytime I see a video because it's just show up in the background of the interface and won't close itself.
3 September 2017,Rated 1 stars out of five stars,New update is automatically playing videos on the home screen... very annoying
4 September 2017,Rated 1 stars out of five stars,"Facebook app is useless, can't enter your email address to log in. Crashes so fast you can't even submit a error report"
3 September 2017,Rated 1 stars out of five stars,"Feedback- Since the last update, it crashes whenever I click a notification, and I have 30seconds of browsing before it crashes. Undo the update it wasn't tested correctly"
4 September 2017,Rated 1 stars out of five stars,I don't know why sudden stop my Facebook on my phone . please help me find answer and forward to me . Thank you. Already solved . thank you
2 September 2017,Rated 1 stars out of five stars,This is the only app that constantly receives updates and gets worse. Force stops every time I try to load a news link etc. Comments disappearing ugh
4 September 2017,Rated 1 stars out of five stars,"This app is so bad I had to create a shortcut on my home screen to force close it. Yeah, let that sink in."
3 September 2017,Rated 1 stars out of five stars,The app's getting worse. Can we have back the online contact list on the app itself without opening the messenger?
4 September 2017,Rated 1 stars out of five stars,Most nasty app available in playstore.keeps phone laging.irresponsible admin pannel.useless constent updates.latest updates are never seen since 1 year in this app
4 September 2017,Rated 1 stars out of five stars,My most recent news no longer loads and to top it off they removed the option from the app menu. Fix this mess.
2 September 2017,Rated 3 stars out of five stars,"जब से जिओ ने 1GB रोज दिया तब से अपडेट्स की बाढ़ आगयी है फिर भी app सही चलती नही है ...मल्टी फोटोज न करो तो 3GB का मोबाइल भी अटैक जाता है..😣 आधे टी ये अपडेट्स ही नेट खा जाते है..."" ""Improvement for reliability and speed""--😂😂😂 joke"
1 September 2017,Rated 1 stars out of five stars,There is a persistent message notification but when I check there isn't anything there (still doing this as of today on both my phones)
2 September 2017,Rated 4 stars out of five stars,"when i click on someone's comment under a post on my feed, i expect the comments section to open up on that person's comment. not the first, last or random comment. maybe i could long press it to make it go directly to that comment"
2 September 2017,Rated 1 stars out of five stars,"The app puts everybody who lives in Las Vegas, Nevada in Paradise, Ohio. Nobody can figure out why and nobody on Facebook will help us fix this."
4 September 2017,Rated 1 stars out of five stars,"Constantly 'stops working', stores an exorbitant amount of data on my phone. Fix those two issues and it would be a pretty good app."
1 September 2017,Rated 4 stars out of five stars,"Well done..after so many updates but still crashing,at last the app works fine again and usable..tq for your cooperation..(sony xperia z1)"
2 September 2017,Rated 1 stars out of five stars,"Two updates in two days, power consumption, lag, and still carch slow response I really hate FB app"
3 September 2017,Rated 1 stars out of five stars,Always stop and close y itself! The older version is way much better!!!!! irritating
3 September 2017,Rated 2 stars out of five stars,I like to have it constantly posting by time the most recent first instead of having to go to a list to choose it. Its a pain.
3 September 2017,Rated 1 stars out of five stars,"Totally unreliable ,one fault after another. Samsung Galaxy Tab S2. Being told to put your application to sleep."
2 September 2017,Rated 3 stars out of five stars,How many times do I have to say no to having a videos play in the background? I don't want to. Stop asking me after every video I watch
3 September 2017,Rated 5 stars out of five stars,This is a good app for sharing photos and videos. Please add more emoji reactions like 😏 nonsense post or like this one 👎.
2 September 2017,Rated 1 stars out of five stars,"This app keeps getting worse and worse. I absolutely hate the floating video, it's obnoxious and makes me use the app less often because it's a pain."
2 September 2017,Rated 1 stars out of five stars,I hate apps that come pre-installed on devices and can't be uninstalled; using precious space and resources
2 September 2017,Rated 1 stars out of five stars,Had no problems before but this version is shite. Keeps crashing and slow. Sort it out!
2 September 2017,Rated 1 stars out of five stars,Says that it can't set up English at this time and goes black. I have to disable it and try to 're add it constantly. Is it you or is it down to Samsung
2 September 2017,Rated 2 stars out of five stars,After new update Everytime when watch video when we press back the video will display again in small windows and it kindaa annoying
3 September 2017,Rated 2 stars out of five stars,"Previously could read messages without installing messenger, now it's directing me to download the app! Very annoying!"
1 September 2017,Rated 1 stars out of five stars,Stop showing me people to be friends with. I hate that its just spam
1 September 2017,Rated 1 stars out of five stars,Would an actual Facebook technician please walk me through how to fix my Facebook it is pissing me off. I cant post a status or anything tagging anyone.
2 September 2017,Rated 1 stars out of five stars,"Keeps crashing, everytime I open it it says ""Facebook app"" needs update before use anyhow load of memory taken for nothing , yeah put a ""cr"" in font of ""app"" and that's about right!!!!"
2 September 2017,Rated 4 stars out of five stars,4stars because i like it before but the emoji now when you write a post. NO NO i hate it really! Bring back the before emoji update
1 September 2017,Rated 1 stars out of five stars,"My news feed will not load at all. Does not work on phone, tablet, or computer, for over a month now! Updates do not fix it. Useless."
1 September 2017,Rated 1 stars out of five stars,"The ap keeps shutting down all the time, I have tried to uninstall about seven or eight times so far with no change."
3 September 2017,Rated 1 stars out of five stars,I Think This Apps Need A Personal Look System As Like #Dropbox App. Because This FB App iS A Most important For User... So
2 September 2017,Rated 4 stars out of five stars,Its just going a little to far.Its suppose to meet up with family.But its turned more into advertising and people wanting to hurt themselves.Rather then that its fine.
4 September 2017,Rated 1 stars out of five stars,Why the video/picture keep taking time to load.. And eventually hang. This happen to the new update.. Love the old version.. Which ia fast loading
2 September 2017,Rated 1 stars out of five stars,When I try to see/comment the comments of my frnds to a particular post it takes me to the comment section with no reference to my frnds comment (you can't scroll down to thousands of comment to check that). I would like to have the same functionality as it happens when you are tagged to a comment.(it directly takes you to that comment)
4 September 2017,Rated 2 stars out of five stars,After the newest update I am unable to post status updates. I can share other posts but am unable to post my own. Samsung galaxy epress prime.
4 September 2017,Rated 2 stars out of five stars,"for a small RAM size this app is still always a lot of distractions, ranging from video problems, problematic when loading news, to stop suddenly"
4 September 2017,Rated 5 stars out of five stars,Wow!!!! I'm so thankful that you fix the problem of Facebook app!!! I can now enjoy fb and more faster than ever before!!! Keep up the good work. Xperia z1 user.. Hihi
1 September 2017,Rated 4 stars out of five stars,"Its very helpful, prevents one from,having to go through your entire fb set up&account. Sure its slow,but worth it"
2 September 2017,Rated 1 stars out of five stars,I still can't get onto my fb! I forgot my password and try to get a recovery code and the second it pops up in my messages it says this code does not work.
3 September 2017,Rated 1 stars out of five stars,"Have to use external app for messaging, stupid ads, unuseful features. Previous versions were better"
2 September 2017,Rated 2 stars out of five stars,"When I click on a notification, I want to see the item that created the notification, NOT the page that contains the item and then have to scroll and scroll and scroll some more to find said item. This is an app that is deteriorating rapidly with every ""update"", am seriously thinking of uninstalling it and getting a life"
2 September 2017,Rated 1 stars out of five stars,"Last update is suck, if i play video then click back button, video auto play in the background and cant stop it before force Close facebook app"
4 September 2017,Rated 1 stars out of five stars,"now they messed with the notification settings, hey morons leave the app at a stable state for more than 2 days"
4 September 2017,Rated 1 stars out of five stars,This app is truely awful. It crashes CONSTANTLY. I'm not being hyperbolic. I can't use it for more than 2 minutes without a crash.
3 September 2017,Rated 1 stars out of five stars,Why is that when there is an app up date the event sections gets messed up. The events are now the only reason why I'm still on this brain washing network and it's being messed up every time after an update. Pls fix it and stop messing it up! It doesn't need constant remodeling it needs to be left alone pls
4 September 2017,Rated 1 stars out of five stars,The update is terrible.The news feed does not refresh and it freezes on photos. Extremely agitating.
4 September 2017,Rated 1 stars out of five stars,"The app is getting worse. Not responsive, crashes all the time, not user friendly."
2 September 2017,Rated 5 stars out of five stars,Improved how i post in a group please.. Beacause i need to post one by one in a group ..first it easy to post in 30 groups .then next hour i cant post easily ..in other groups..i need to do one by one..did you get it😢😢
1 September 2017,Rated 1 stars out of five stars,Hello answer my question plz Why messenger is need for to send and receive messages on Facebook in android phones it occupied more space it's not good
1 September 2017,Rated 1 stars out of five stars,"Slow loading & keep experiencing issue like frozen screen, unable to show images etc. the worst version ever"
2 September 2017,Rated 2 stars out of five stars,"Used the app forever but really tired of the constant updating and changes, wish they would just leave it alone newest update sucks."
4 September 2017,Rated 1 stars out of five stars,Hate this app whenever i quit the video it didn't work it just minimize. Please fix this !
3 September 2017,Rated 1 stars out of five stars,New floating video feature is very irritating. I no longer watch videos on Facebook as a result.
2 September 2017,Rated 1 stars out of five stars,This update sucks. The app crashes and hangs so much i can barely do anything. Please fix this
4 September 2017,Rated 5 stars out of five stars,Totally made a good improvement over the years. Please add the option to copy the date from the pictures when being uploaded same as your desktop version.
2 September 2017,Rated 1 stars out of five stars,After alot of updates exit the video but the audio still playing🙄can't comment on the post problems still exist.
3 September 2017,Rated 1 stars out of five stars,"Too many times, this becomes inoperable, you have to log out and log in again. This has been going on for months"
3 September 2017,Rated 3 stars out of five stars,Too much hangs and every time it shows 2 or 3 messages but when opening messenger there is no messages Solve it !!!
2 September 2017,Rated 2 stars out of five stars,It can't get updated. Even after so many times. I am fed up with notifications regarding its update.
1 September 2017,Rated 1 stars out of five stars,Dumb devs...it has been a few update and because of those update 99% or the video stuck in loading or wont even play at all....
2 September 2017,Rated 3 stars out of five stars,"I am seeing the same posts for multiple times in news feed. I don't know why, but this is happening in the latest update only"
4 September 2017,Rated 3 stars out of five stars,"The speed not so working,,,lalo pag marami ng save video sa fb k,,,at dka nkapg update na,,,very much mabagal!!!but still im using parin for a while,,if im not bz.please improve more"
4 September 2017,Rated 3 stars out of five stars,"I love fb, but it won't update. I hate that all my stuff like the live, and notification is at the bottom."
2 September 2017,Rated 1 stars out of five stars,worst update ever plz fix it as soon as possible i cant evn use my fb its nt showing news feed either plz...
3 September 2017,Rated 1 stars out of five stars,After every 2 or 3 days.....they are updating facebook. Its just nothing using just our data.....its not good. I think this is just a business policy to earn money for facebook.
2 September 2017,Rated 1 stars out of five stars,I hate this app the layout is retarded it feels telling me the app stopped working even though I am not even using it
3 September 2017,Rated 1 stars out of five stars,"I m unable to login my second account. After filling email and password when I am clicking on LOGIN,thn the login page is opening again. M filling everything again and this keep going on and on i just cant login."
4 September 2017,Rated 1 stars out of five stars,"Constantly 'stops working', stores an exorbitant amount of data on my phone. Fix those two issues and it would be a pretty good app."
1 September 2017,Rated 1 stars out of five stars,Your new update makes the apps stopped working . Our android phone keep telling sorry facebook has stopped . what the f.... Pls. Fix it Facebook
4 September 2017,Rated 4 stars out of five stars,"It's good app but this new update that makes the sound of videos play automatically is a bad idea, There are a lot of wried rude and funny videos on facebook and it makes people look bad or just rude with videos playing at full volume, So just make it so they have to click on it to play sound I know there is an option to turn this feature off but its just better for every one if the sound didn't come on automatically. Also why can't I change my notifications sound?"
3 September 2017,Rated 4 stars out of five stars,"In notification tab there add a refresh button to read old notification first, then new are arrive. In Search tab there add a filter to easily find the search item."
4 September 2017,Rated 4 stars out of five stars,FINALLY fixed since the JUNE update. No longer getting the crashed pop-ups.
4 September 2017,Rated 1 stars out of five stars,"U r forcing to use it app,when I press back button the newsfeed is update and when. Back from the video it's automatically play in my screen ,this is not good"
4 September 2017,Rated 4 stars out of five stars,app but im having issues using the gif feature. It is not showing up at all
3 September 2017,Rated 5 stars out of five stars,Guyzz Me group me Live ni askti option ni ata Any body plzz help me mein ne fb Update b ki uninstall kr ky Again instal b ki phr b ni ata live ka option
2 September 2017,Rated 1 stars out of five stars,"All the ads and now the 'my day' make this app inconvinient, they could atleast add an option to turn them off"
2 September 2017,Rated 1 stars out of five stars,I can't ever view more than a few pictures before the app freezes. Viewing albums isn't an option because it won't respond
2 September 2017,Rated 1 stars out of five stars,"I keep on getting ""facebook has stopped"" notifications every now and then. It then freezes for a few seconds. It sucks."
2 September 2017,Rated 1 stars out of five stars,I got hacked create new account it then said wrong password even if i type correctly
2 September 2017,Rated 1 stars out of five stars,When I click back I have done so to stop the video playing. I dont want the video to keep playing in the corner when I return to the news feed.
2 September 2017,Rated 3 stars out of five stars,"This app uses to much RAM, it lags all my phone, please developers, give a look at this issue. Facebook Lite is horrible"
2 September 2017,Rated 3 stars out of five stars,Can't stand scrolling to the bottom of a list of comments and have it close the whole list when i didn't mean for it. Other than that nice app.
3 September 2017,Rated 1 stars out of five stars,My news feed is full of posts from 3 or 4 days ago now. How about letting me see something recent? Smh
4 September 2017,Rated 2 stars out of five stars,This update has caused my Facebook to continuously say that it isn't working every 5 minutes. Hope this is fixed soon.
3 September 2017,Rated 2 stars out of five stars,New update is broken can't like posts get error message when looking at comments
4 September 2017,Rated 2 stars out of five stars,Even after MANY updates I'm STILL unable to use gif comments!😡😡😡 SUPER irritating!
4 September 2017,Rated 1 stars out of five stars,Can't even post anything to market place since last update sort it out please still can't even with newer update! And now marketplace has completely disappeared what the hell ! Crashes as well and I have a new phone that's 64gb and 4gb ram!
1 September 2017,Rated 1 stars out of five stars,All was good but since i upgraded...all mmy videos when upload are muted there is no sound...please assist
2 September 2017,Rated 5 stars out of five stars,Improved how i post in a group please.. Beacause i need to post one by one in a group ..first it easy to post in 30 groups .then next hour i cant post easily ..in other groups..i need to do one by one..did you get it😢😢
2 September 2017,Rated 3 stars out of five stars,"Too, too many adds & definitely skewed to liberal advertising, journalism, & msm while some conservative opinions have been blocked (my own included) &/or articles have been pulled."
2 September 2017,Rated 5 stars out of five stars,No doubt how awesome is Facebook. But 360 photo crashes Facebook app everytime even in huge phones. please check that.
3 September 2017,Rated 2 stars out of five stars,"Lots of updates recently, now the app freezes several times per day :("
2 September 2017,Rated 2 stars out of five stars,Ridiculous amount of updates! Its getting to be nearly every wk there's an update! WHY?
2 September 2017,Rated 5 stars out of five stars,Please bring back the shortcut to the messenger app which was available in the previous version. Now it require more nummber of taps to get the messages.. ☹️ You did it as requested.. 5 star 😍😍😍
2 September 2017,Rated 1 stars out of five stars,Every time i open dis app...it asks fr updates otherwise hang or nt respond....hw many times wld it be when it stop asking fr updates...just fed of it...plz return us d same Facebook...it was earlier...
3 September 2017,Rated 1 stars out of five stars,"Nexus 5 user, since the update can't exit from videos, they just pop out and continue to play in a loop."
2 September 2017,Rated 3 stars out of five stars,"Since I updated my facebook, it slows down a lot, I can't see the updates, and my other apps work fine so please fix this asap"
2 September 2017,Rated 2 stars out of five stars,"This new update killed it. Keeps logging me out, can't be on it more than a minute or two"
2 September 2017,Rated 1 stars out of five stars,The older version was so much better... Its soo logggyyy even tho. Im using wifi. Please fix
2 September 2017,Rated 1 stars out of five stars,My Facebook was disabled. I have verified with id proof. they replied saying it's unlocked. But my account remains disabled
3 September 2017,Rated 1 stars out of five stars,video's not playing automatically on wifi or cell ohone data and not getting any solution for it
3 September 2017,Rated 1 stars out of five stars,I have to constantly reinstall to get it sorted. Someone should do something about the bloody bug
3 September 2017,Rated 1 stars out of five stars,Why when I close a video it opens up in a small corner of my screen??? Please remove this feature its annoying!!
4 September 2017,Rated 1 stars out of five stars,"Worst app ever Hangs a lot, video buffer at all times even at 100mbps speed"
2 September 2017,Rated 4 stars out of five stars,Keeps telling no network connection.... Also it is using an insane amount of ram memory.
1 September 2017,Rated 4 stars out of five stars,Hey i dont know what's going on but after the update i can no longer post anything
3 September 2017,Rated 4 stars out of five stars,Hard on the battery but not bad app needs a update changelog to see the updates you have made for the app.. nice gif feature added
2 September 2017,Rated 4 stars out of five stars,"It would be nice if I could actually get a little from everyone , but instead I get alot from just a few"
1 September 2017,Rated 5 stars out of five stars,"Can't Share Posts I don't know what's going on, but I lost the the ability to share posts, any posts onto my homepage, in this app"
2 September 2017,Rated 5 stars out of five stars,this nice make us more near to friends but unfortunately my videos are temporarily blocked please open it thanks isma mano
4 September 2017,Rated 1 stars out of five stars,Too big of an application with too many features that makes it hard to use on my phone.
2 September 2017,Rated 1 stars out of five stars,VERY LAGGY AND ALWAYS CRASHES WHEN I SCROLL TRU FEED. PLEASE FIX THIS! IT IS LITERALLY UNUSABLE
4 September 2017,Rated 1 stars out of five stars,sucks up juice in the background even f you prevent it running in the bg. decided to ditch this app for good
4 September 2017,Rated 1 stars out of five stars,"Newest update is horrible. I am getting ""Facebook has stopped responding"" messages every five minutes!"
3 September 2017,Rated 5 stars out of five stars,"Great way to connect with family and friends even when far from each other you can still see how they doing, and a very great platform for advertising your business etc"
2 September 2017,Rated 4 stars out of five stars,The new gif update for comments isn't available to me. I have an LG Stylo 2 running on android os Lollipop. Please make the gif comment button available to lower os users!!!!!
2 September 2017,Rated 3 stars out of five stars,Have a hard time viewing marketplace. My phone freezes every time I click on it
3 September 2017,Rated 1 stars out of five stars,Crashes and news feed fills up with cap from some random page I liked one post from long term history would be better
3 September 2017,Rated 2 stars out of five stars,I hate the new small window opening for videos I just want to exit out of the videos without having to watch them all the way through I have to close the app to stop the videos I won't use Facebook till this is fixed
3 September 2017,Rated 3 stars out of five stars,"Is the new gif feature for the comments only for iPhone users? I've updated it and still don't have it. I have it in my messenger, but not the fb app"
3 September 2017,Rated 1 stars out of five stars,Its acting up. Keeps saying not responding like every few minutes
2 September 2017,Rated 5 stars out of five stars,"Whenever Im on now, if the internet stops going and puts a big ""connection lost"" on my screen. I then have to reload everything"
2 September 2017,Rated 3 stars out of five stars,Ummm where did the option to create a status without going all the way back to the beginning to? That was a feature I actually liked.
1 September 2017,Rated 1 stars out of five stars,After installing the latest update its becomes worst...crashing all the time... Plz rollback
3 September 2017,Rated 1 stars out of five stars,Having problems with the application crashing frequently or using so many resources that the phone slows down considerably.
2 September 2017,Rated 1 stars out of five stars,Worst app developers.....they make daily update ...like beggers comes with bowel..
3 September 2017,Rated 3 stars out of five stars,I only got it because yiy connect lods of apps to Facebook other then that and being able to talk to family that dont have instagram I don't like this app
2 September 2017,Rated 4 stars out of five stars,So far so good. I see that the bug has been fixed. FB still my favorite social media app second to IG. Good job!
3 September 2017,Rated 5 stars out of five stars,Why all of a sudden my fb acct do not appear on my wall
2 September 2017,Rated 1 stars out of five stars,"After the update, i cant watch videos. They're all blurry"
3 September 2017,Rated 1 stars out of five stars,Before i can open it. I have to uninstall it. Not a good app. Worst of the worst.
4 September 2017,Rated 2 stars out of five stars,"Too bloated and seems to just get more and more so. Sliding down the top drawer and it seems like it's trying to be its own OS, and can confuse regular users into thinking they have opened the Android top drawer. Instead, focus on resource usage (!), package size when installed (it's huge!), and make the UI simpler and easier to get around. Settings should be in one place, called Facebook Settings for example, and not spread over App Settings and tons of other places that uses WebViews that has really confusing back navigation (go deep and seems like you're back to where you started without settings saved although they are). Basically look at apps like Twitter and Google+. This app needs to adhere to Material Design, although it has improved somewhat, and not try to use its own design and especially navigation style. Also as a developer I don't see the need for ""NotificationService"" and ""MessagingService"" when all not in-app notifications are disabled and Facebook Messenger is installed which runs a service with the same name. Resource waste and services running when not needed (names suggest so) is bad bad and only reason I can think of is collecting and sending all data you can get from my device, and the names are therefore false and should be addressed by Google because this is probably a violation of their guidelines (running unnecessary services is one example only). Also restarting services when an app is force stopped from Android settings should not be possible before the app is opened again, but Facebook and Messenger does it and it must be a violation using some hacky workaround to make sure these data collection/spy services run all the time."
1 September 2017,Rated 3 stars out of five stars,I'm seeing 9 of the same post Its getting old Please fix it.
3 September 2017,Rated 1 stars out of five stars,I keep receiving a login failed error message stating an unknown error occurred.
2 September 2017,Rated 1 stars out of five stars,Latest update is terrible. Everything has gone slow and I can't watch videos on a galaxy s7
4 September 2017,Rated 1 stars out of five stars,So stupid.. Can't see comments..barely loads new feed..this new update sucks
2 September 2017,Rated 5 stars out of five stars,"This new update isn't working on my device,Samsung Galaxy Tab 3....it says facebook has stopped working"
2 September 2017,Rated 5 stars out of five stars,The new update is not working right it keep saying Facebook not responding please close. Plz fix it.
2 September 2017,Rated 3 stars out of five stars,Keeps on showing popup msg about facebook not responding.. okay i got it.. don't pop it every now n thn.. it irritates the user
2 September 2017,Rated 3 stars out of five stars,Consumer too much ram.... Very annoying for 1/2gb ram devices. And slow loadings. Otherwise good app .
2 September 2017,Rated 3 stars out of five stars,"Latest iteration quote clunky and jittery. Ui has taken a step back, unfortunately."
4 September 2017,Rated 1 stars out of five stars,Why can't I choose my own notification ringtones anymore?
2 September 2017,Rated 1 stars out of five stars,The lag & unresponsiveness is unreal. Please fix this. This has to be the worst update as of yet.
